Order_ID,Item_ID,Quantity,Item_Price
20,2,1,4.75
20,7,1,4.5
20,8,1,4.5
20,15,2,4.25
20,16,3,4.75
20,11,1,4.25
20,11,3,4.25
20,4,2,5
20,13,1,4.75
20,14,1,4.75
20,8,3,4.5
20,14,3,4.75
20,15,3,4.25
20,11,2,4.25
20,1,2,4.5
21,1,1,4.5
21,5,2,5.25
21,6,3,4.75
21,11,2,4.25
21,2,1,4.75
21,13,1,4.75
21,7,2,4.5
21,4,1,5
21,2,2,4.75
21,4,3,5
21,13,1,4.75
21,11,3,4.25
21,11,1,4.25
21,12,1,4.75
21,15,2,4.25
21,12,2,4.75
22,1,1,4.5
22,7,3,4.5
22,11,2,4.25
22,12,2,4.75
22,13,3,4.75
22,4,3,5
22,5,1,5.25
22,11,1,4.25
22,6,3,4.75
22,10,2,4.75
22,12,2,4.75
22,5,1,5.25
22,11,3,4.25
22,10,1,4.75
22,15,3,4.25
22,14,3,4.75
22,1,3,4.5
22,15,3,4.25
22,12,3,4.75
22,8,2,4.5
22,7,1,4.5
22,9,3,4.75
22,3,3,4.75
23,13,1,4.75
23,4,1,5
23,13,2,4.75
23,11,1,4.25
23,1,2,4.5
23,9,1,4.75
23,10,1,4.75
23,10,3,4.75
23,4,2,5
23,8,1,4.5
23,12,2,4.75
23,15,3,4.25
23,3,1,4.75
23,12,1,4.75
23,8,2,4.5
23,2,1,4.75
23,8,1,4.5
24,6,1,4.75
24,10,3,4.75
24,7,1,4.5
24,10,3,4.75
24,13,3,4.75
24,11,1,4.25
25,7,2,4.5
25,7,1,4.5
25,10,3,4.75
25,10,2,4.75
25,14,3,4.75
25,9,1,4.75
25,5,3,5.25
25,11,3,4.25
25,16,2,4.75
25,7,2,4.5
25,16,2,4.75
25,9,1,4.75
25,3,2,4.75
25,4,2,5
25,4,1,5
25,14,3,4.75
25,3,3,4.75
25,14,3,4.75
25,5,3,5.25
25,8,2,4.5
25,10,3,4.75
26,7,3,4.5
26,16,2,4.75
26,14,3,4.75
26,16,1,4.75
26,12,2,4.75
27,14,1,4.75
27,5,2,5.25
27,9,3,4.75
27,12,2,4.75
27,14,1,4.75
27,8,1,4.5
27,8,1,4.5
27,6,2,4.75
27,6,2,4.75
27,5,1,5.25
27,1,2,4.5
27,1,2,4.5
27,6,1,4.75
27,11,3,4.25
27,16,3,4.75
27,10,1,4.75
27,13,1,4.75
27,9,2,4.75
27,8,3,4.5
27,14,2,4.75
27,12,1,4.75
27,5,1,5.25
27,7,1,4.5
27,14,2,4.75
27,2,2,4.75
27,7,1,4.5
27,2,3,4.75
27,7,3,4.5
27,2,3,4.75
27,2,2,4.75
27,10,2,4.75
27,2,3,4.75
27,15,3,4.25
27,1,1,4.5
28,3,1,4.75
28,6,1,4.75
28,5,3,5.25
28,12,1,4.75
28,4,3,5
28,12,3,4.75
28,3,1,4.75
28,14,3,4.75
28,2,1,4.75
28,11,2,4.25
28,11,1,4.25
28,10,1,4.75
28,16,1,4.75
28,3,2,4.75
28,1,1,4.5
28,6,2,4.75
28,11,1,4.25
28,1,1,4.5
28,15,3,4.25
28,9,3,4.75
28,15,1,4.25
28,12,3,4.75
28,16,2,4.75
28,12,3,4.75
28,4,2,5
28,8,2,4.5
28,13,1,4.75
29,12,2,4.75
29,15,1,4.25
29,3,3,4.75
29,9,1,4.75
29,5,3,5.25
29,4,2,5
29,16,1,4.75
29,3,2,4.75
29,11,2,4.25
29,14,3,4.75
29,9,3,4.75
29,3,3,4.75
29,9,3,4.75
29,15,3,4.25
29,15,1,4.25
29,5,1,5.25
29,11,2,4.25
29,9,2,4.75
30,14,3,4.75
30,8,1,4.5
30,12,1,4.75
30,2,1,4.75
30,14,1,4.75
30,1,1,4.5
30,13,1,4.75
30,5,1,5.25
30,3,1,4.75
30,3,2,4.75
30,7,3,4.5
30,11,2,4.25
30,4,3,5
30,1,1,4.5
30,12,1,4.75
30,5,2,5.25
30,16,2,4.75
30,7,1,4.5
30,8,1,4.5
30,3,2,4.75
30,16,3,4.75
30,16,3,4.75
30,12,3,4.75
30,16,3,4.75
30,14,2,4.75
30,13,1,4.75
30,11,1,4.25
30,16,3,4.75
30,7,3,4.5
31,5,3,5.25
31,6,3,4.75
31,8,1,4.5
31,4,1,5
31,12,3,4.75
31,9,3,4.75
31,3,3,4.75
31,3,2,4.75
31,3,2,4.75
31,11,3,4.25
31,5,2,5.25
31,16,1,4.75
31,14,1,4.75
31,6,2,4.75
31,13,1,4.75
31,15,2,4.25
31,9,2,4.75
31,8,1,4.5
31,2,3,4.75
31,1,3,4.5
31,10,3,4.75
31,11,2,4.25
31,15,3,4.25
31,5,2,5.25
31,5,3,5.25
31,12,2,4.75
31,9,2,4.75
32,8,2,4.5
32,7,1,4.5
32,3,3,4.75
32,11,2,4.25
32,3,2,4.75
32,14,1,4.75
32,1,2,4.5
32,5,2,5.25
33,7,1,4.5
33,8,2,4.5
33,8,2,4.5
33,8,1,4.5
33,12,1,4.75
33,15,3,4.25
33,11,2,4.25
33,12,3,4.75
33,12,1,4.75
33,13,2,4.75
33,11,1,4.25
33,13,1,4.75
33,12,2,4.75
33,16,3,4.75
33,7,3,4.5
33,11,3,4.25
33,12,2,4.75
33,4,3,5
33,15,3,4.25
33,10,2,4.75
33,4,3,5
33,15,3,4.25
33,12,3,4.75
33,6,2,4.75
33,10,2,4.75
33,15,2,4.25
33,8,2,4.5
33,3,1,4.75
34,14,2,4.75
34,12,3,4.75
34,10,1,4.75
34,2,3,4.75
34,13,1,4.75
34,4,3,5
34,3,3,4.75
34,8,1,4.5
34,14,1,4.75
34,11,1,4.25
34,13,1,4.75
34,4,3,5
34,13,2,4.75
34,12,2,4.75
34,1,1,4.5
34,9,3,4.75
34,14,2,4.75
34,13,1,4.75
34,6,3,4.75
34,10,1,4.75
34,12,1,4.75
34,13,2,4.75
34,10,1,4.75
34,12,1,4.75
35,7,3,4.5
35,12,2,4.75
35,6,3,4.75
35,1,1,4.5
35,15,2,4.25
35,15,3,4.25
35,12,3,4.75
35,13,1,4.75
35,2,2,4.75
35,6,1,4.75
35,15,2,4.25
35,3,2,4.75
35,10,3,4.75
35,4,2,5
35,12,3,4.75
35,12,3,4.75
35,7,1,4.5
36,2,1,4.75
36,9,1,4.75
36,14,2,4.75
36,11,2,4.25
36,12,2,4.75
36,13,3,4.75
36,15,2,4.25
36,14,2,4.75
36,1,3,4.5
36,6,3,4.75
36,7,1,4.5
36,12,3,4.75
36,3,1,4.75
36,1,2,4.5
36,6,2,4.75
36,4,3,5
36,13,2,4.75
36,6,1,4.75
37,16,2,4.75
37,10,3,4.75
37,13,1,4.75
37,2,1,4.75
37,12,1,4.75
37,13,1,4.75
37,15,3,4.25
37,12,2,4.75
37,7,2,4.5
37,4,1,5
37,3,3,4.75
37,9,1,4.75
37,15,3,4.25
37,14,3,4.75
37,6,3,4.75
37,5,3,5.25
37,8,1,4.5
37,8,1,4.5
37,16,3,4.75
37,7,3,4.5
37,11,3,4.25
37,5,3,5.25
37,6,1,4.75
37,12,3,4.75
38,2,3,4.75
38,13,1,4.75
38,4,1,5
38,5,1,5.25
38,1,3,4.5
38,1,1,4.5
38,2,1,4.75
38,9,3,4.75
38,16,2,4.75
38,5,1,5.25
38,3,3,4.75
38,2,3,4.75
38,4,1,5
38,6,2,4.75
38,11,2,4.25
38,7,2,4.5
38,15,2,4.25
38,10,1,4.75
38,5,3,5.25
38,7,1,4.5
38,8,3,4.5
38,10,3,4.75
38,6,2,4.75
38,3,1,4.75
38,2,3,4.75
38,9,1,4.75
38,6,2,4.75
38,1,2,4.5
38,4,1,5
39,4,1,5
39,16,2,4.75
39,4,2,5
39,16,1,4.75
39,12,1,4.75
39,4,2,5
39,6,1,4.75
39,9,3,4.75
39,5,3,5.25
39,10,1,4.75
39,5,3,5.25
39,1,2,4.5
39,12,2,4.75
39,8,2,4.5
39,1,3,4.5
39,16,1,4.75
39,1,2,4.5
39,1,3,4.5
39,14,3,4.75
39,12,1,4.75
39,13,1,4.75
40,6,1,4.75
40,6,1,4.75
40,11,2,4.25
40,11,2,4.25
40,5,1,5.25
40,8,1,4.5
40,10,2,4.75
40,13,3,4.75
40,5,2,5.25
40,16,3,4.75
40,7,1,4.5
40,9,1,4.75
40,1,2,4.5
40,13,2,4.75
40,4,2,5
40,12,1,4.75
40,7,1,4.5
40,5,1,5.25
40,15,3,4.25
40,8,3,4.5
40,2,3,4.75
40,10,3,4.75
40,15,1,4.25
40,10,1,4.75
40,16,2,4.75
40,9,1,4.75
40,14,1,4.75
40,10,3,4.75
40,1,1,4.5
40,13,2,4.75
40,3,3,4.75
41,7,3,4.5
41,6,1,4.75
41,8,1,4.5
41,16,3,4.75
41,14,3,4.75
41,13,2,4.75
41,15,2,4.25
41,12,1,4.75
41,2,1,4.75
41,5,2,5.25
41,2,1,4.75
41,7,1,4.5
41,2,1,4.75
41,2,3,4.75
41,13,1,4.75
41,15,3,4.25
41,13,3,4.75
41,8,1,4.5
42,13,2,4.75
42,14,1,4.75
42,2,2,4.75
42,12,3,4.75
42,9,1,4.75
42,14,1,4.75
42,6,2,4.75
42,15,2,4.25
42,16,2,4.75
42,7,3,4.5
42,7,3,4.5
42,10,3,4.75
42,14,2,4.75
42,4,2,5
42,13,1,4.75
43,12,1,4.75
43,16,2,4.75
43,12,1,4.75
43,3,1,4.75
43,1,1,4.5
43,15,3,4.25
43,7,2,4.5
43,3,2,4.75
43,6,2,4.75
43,7,1,4.5
43,1,1,4.5
43,14,2,4.75
43,11,3,4.25
43,5,3,5.25
43,14,2,4.75
43,11,1,4.25
43,9,1,4.75
43,4,1,5
43,7,2,4.5
43,10,1,4.75
43,1,1,4.5
43,8,2,4.5
43,1,2,4.5
43,9,1,4.75
43,14,2,4.75
43,14,3,4.75
43,3,3,4.75
43,2,3,4.75
43,8,3,4.5
43,5,1,5.25
44,15,1,4.25
44,8,2,4.5
44,4,2,5
44,8,1,4.5
44,4,3,5
44,4,2,5
44,6,2,4.75
44,1,3,4.5
45,4,3,5
45,16,1,4.75
45,2,3,4.75
45,1,3,4.5
45,6,2,4.75
45,1,1,4.5
45,5,1,5.25
45,14,2,4.75
45,13,1,4.75
45,13,1,4.75
45,15,2,4.25
45,10,1,4.75
45,11,3,4.25
45,11,1,4.25
45,7,2,4.5
45,5,2,5.25
45,12,3,4.75
45,14,3,4.75
45,6,3,4.75
46,6,3,4.75
46,15,2,4.25
46,16,3,4.75
46,5,2,5.25
46,6,2,4.75
46,6,1,4.75
46,1,2,4.5
46,10,3,4.75
46,3,1,4.75
46,15,1,4.25
46,1,2,4.5
46,10,1,4.75
46,12,1,4.75
47,15,1,4.25
47,8,3,4.5
47,16,3,4.75
47,16,3,4.75
47,11,3,4.25
47,6,1,4.75
47,4,2,5
47,8,1,4.5
47,2,2,4.75
47,3,1,4.75
47,12,1,4.75
47,14,1,4.75
47,15,2,4.25
47,6,1,4.75
47,1,3,4.5
47,5,2,5.25
47,15,1,4.25
47,12,3,4.75
47,2,2,4.75
47,13,1,4.75
47,14,2,4.75
47,8,2,4.5
47,5,1,5.25
47,6,1,4.75
47,8,2,4.5
47,14,1,4.75
47,14,3,4.75
47,1,2,4.5
47,15,1,4.25
48,5,3,5.25
48,7,1,4.5
48,2,2,4.75
48,12,2,4.75
48,13,2,4.75
48,6,3,4.75
48,16,1,4.75
48,3,1,4.75
48,2,1,4.75
48,15,3,4.25
48,12,3,4.75
48,1,3,4.5
48,1,3,4.5
48,5,2,5.25
48,7,3,4.5
48,1,1,4.5
48,14,1,4.75
48,14,2,4.75
48,4,3,5
48,4,2,5
48,1,1,4.5
48,13,3,4.75
48,10,2,4.75
48,11,3,4.25
48,7,2,4.5
49,12,2,4.75
49,1,1,4.5
49,2,1,4.75
49,6,2,4.75
49,10,3,4.75
49,11,1,4.25
49,1,3,4.5
49,8,1,4.5
49,13,1,4.75
49,11,2,4.25
49,7,2,4.5
49,2,3,4.75
49,4,2,5
49,11,3,4.25
49,9,1,4.75
49,8,2,4.5
49,7,3,4.5
49,4,2,5
50,14,2,4.75
50,14,3,4.75
50,16,2,4.75
50,14,3,4.75
50,3,3,4.75
50,3,1,4.75
50,1,3,4.5
50,11,2,4.25
50,14,2,4.75
50,15,2,4.25
50,12,3,4.75
50,15,2,4.25
50,1,2,4.5
50,14,1,4.75
50,15,1,4.25
50,16,2,4.75
50,5,2,5.25
50,10,3,4.75
50,13,1,4.75
50,6,1,4.75
50,6,3,4.75
50,3,2,4.75
51,12,2,4.75
51,6,2,4.75
51,12,1,4.75
51,12,2,4.75
51,8,2,4.5
51,11,3,4.25
51,6,2,4.75
51,12,1,4.75
51,14,2,4.75
51,1,3,4.5
51,13,1,4.75
51,1,2,4.5
51,2,2,4.75
51,4,3,5
51,5,3,5.25
51,1,3,4.5
51,14,3,4.75
51,16,3,4.75
51,10,1,4.75
51,1,1,4.5
52,15,3,4.25
52,5,3,5.25
52,8,3,4.5
52,4,2,5
52,15,1,4.25
52,11,2,4.25
52,4,3,5
52,13,3,4.75
52,12,2,4.75
52,16,2,4.75
52,2,2,4.75
52,2,3,4.75
52,15,3,4.25
52,5,2,5.25
52,13,1,4.75
52,15,3,4.25
52,11,3,4.25
53,14,3,4.75
53,8,1,4.5
53,11,1,4.25
53,12,2,4.75
53,15,3,4.25
53,11,3,4.25
53,1,3,4.5
53,10,3,4.75
53,8,1,4.5
53,11,1,4.25
53,14,3,4.75
53,12,3,4.75
53,7,2,4.5
53,12,1,4.75
53,9,2,4.75
53,1,1,4.5
53,8,1,4.5
53,14,3,4.75
53,11,3,4.25
53,12,3,4.75
53,9,2,4.75
53,1,1,4.5
53,2,1,4.75
53,1,2,4.5
53,13,2,4.75
53,1,2,4.5
53,15,3,4.25
53,5,1,5.25
53,12,1,4.75
53,7,3,4.5
53,9,1,4.75
53,4,2,5
54,1,2,4.5
54,12,1,4.75
54,10,1,4.75
54,13,2,4.75
54,8,3,4.5
54,6,2,4.75
54,4,3,5
54,14,2,4.75
54,15,3,4.25
54,14,1,4.75
54,6,2,4.75
54,11,3,4.25
54,14,1,4.75
54,11,1,4.25
54,6,1,4.75
54,12,3,4.75
54,12,3,4.75
54,10,3,4.75
54,8,1,4.5
55,11,1,4.25
55,15,3,4.25
55,6,2,4.75
55,15,2,4.25
55,4,3,5
55,4,1,5
55,8,2,4.5
55,13,3,4.75
55,9,3,4.75
55,6,3,4.75
55,10,1,4.75
55,2,2,4.75
55,1,2,4.5
55,4,2,5
56,16,2,4.75
56,16,3,4.75
56,7,3,4.5
56,2,2,4.75
56,2,1,4.75
56,11,2,4.25
56,7,3,4.5
56,10,1,4.75
56,4,1,5
56,13,2,4.75
56,14,2,4.75
56,14,3,4.75
56,5,3,5.25
56,15,1,4.25
56,10,3,4.75
56,9,1,4.75
56,14,1,4.75
56,16,2,4.75
56,4,2,5
56,14,2,4.75
56,5,3,5.25
56,7,2,4.5
56,8,3,4.5
56,5,1,5.25
57,1,1,4.5
57,8,2,4.5
57,5,3,5.25
57,5,3,5.25
57,12,3,4.75
57,9,3,4.75
57,2,3,4.75
57,6,1,4.75
57,15,3,4.25
57,1,2,4.5
57,12,1,4.75
57,14,3,4.75
57,4,2,5
57,16,1,4.75
58,10,3,4.75
58,1,2,4.5
58,15,2,4.25
58,9,1,4.75
58,9,1,4.75
58,8,3,4.5
58,1,3,4.5
58,13,1,4.75
58,5,3,5.25
58,13,2,4.75
58,10,3,4.75
58,4,2,5
58,1,3,4.5
58,15,1,4.25
58,10,1,4.75
58,16,2,4.75
58,11,2,4.25
58,12,3,4.75
58,13,3,4.75
58,10,2,4.75
58,2,1,4.75
58,9,1,4.75
58,7,1,4.5
59,11,2,4.25
59,10,2,4.75
59,2,2,4.75
59,5,1,5.25
59,10,2,4.75
59,5,2,5.25
59,8,2,4.5
59,6,2,4.75
59,7,1,4.5
59,15,2,4.25
59,13,1,4.75
59,10,2,4.75
59,14,1,4.75
59,12,3,4.75
59,11,3,4.25
59,5,2,5.25
59,5,1,5.25
59,3,1,4.75
59,7,2,4.5
59,5,1,5.25
59,4,1,5
59,7,1,4.5
59,14,3,4.75
59,10,3,4.75
59,16,1,4.75
59,9,2,4.75
59,11,2,4.25
59,7,2,4.5
59,10,2,4.75
59,14,2,4.75
59,11,1,4.25
59,8,3,4.5
59,16,2,4.75
59,8,2,4.5
59,15,3,4.25
60,4,3,5
60,13,2,4.75
60,5,3,5.25
60,14,1,4.75
60,11,1,4.25
60,5,2,5.25
60,8,2,4.5
60,9,3,4.75
60,6,3,4.75
60,9,1,4.75
60,12,1,4.75
60,2,1,4.75
60,1,1,4.5
60,3,1,4.75
60,12,1,4.75
60,5,2,5.25
60,5,3,5.25
60,10,1,4.75
60,1,2,4.5
60,16,2,4.75
60,7,3,4.5
60,15,2,4.25
60,3,2,4.75
60,2,3,4.75
60,5,3,5.25
60,16,3,4.75
60,4,2,5
60,3,1,4.75
60,9,3,4.75
60,4,2,5
61,14,2,4.75
61,1,2,4.5
61,16,3,4.75
61,8,1,4.5
61,13,2,4.75
61,13,3,4.75
61,1,3,4.5
61,6,2,4.75
61,8,2,4.5
62,7,1,4.5
62,10,3,4.75
62,6,3,4.75
62,16,3,4.75
62,5,1,5.25
62,16,2,4.75
62,11,2,4.25
62,4,1,5
63,15,2,4.25
63,7,2,4.5
63,12,2,4.75
63,11,3,4.25
63,7,1,4.5
63,6,2,4.75
63,8,2,4.5
63,4,1,5
63,12,3,4.75
63,5,1,5.25
63,1,1,4.5
63,14,2,4.75
63,1,1,4.5
63,12,2,4.75
63,3,1,4.75
63,5,1,5.25
64,11,1,4.25
64,7,3,4.5
64,4,3,5
64,10,3,4.75
64,3,3,4.75
64,4,3,5
64,14,3,4.75
64,8,1,4.5
64,9,2,4.75
65,7,3,4.5
65,9,3,4.75
65,3,3,4.75
65,13,3,4.75
65,5,2,5.25
65,3,2,4.75
65,12,2,4.75
65,7,1,4.5
66,6,1,4.75
66,7,1,4.5
66,14,3,4.75
66,9,1,4.75
66,4,3,5
66,14,3,4.75
66,7,2,4.5
66,16,1,4.75
66,10,1,4.75
66,1,3,4.5
66,12,2,4.75
66,5,3,5.25
66,13,3,4.75
66,12,1,4.75
66,12,1,4.75
66,16,1,4.75
66,15,3,4.25
66,3,2,4.75
66,16,3,4.75
66,12,1,4.75
67,9,3,4.75
67,9,1,4.75
67,14,2,4.75
67,7,3,4.5
67,12,2,4.75
67,15,1,4.25
67,13,3,4.75
67,7,3,4.5
67,7,3,4.5
67,16,3,4.75
68,9,1,4.75
68,2,2,4.75
68,4,3,5
68,13,1,4.75
68,4,1,5
68,4,2,5
68,15,3,4.25
68,9,3,4.75
68,13,1,4.75
68,16,3,4.75
68,7,2,4.5
68,11,3,4.25
68,10,2,4.75
68,6,1,4.75
68,1,2,4.5
68,4,3,5
69,11,3,4.25
69,16,2,4.75
69,7,2,4.5
69,6,2,4.75
69,15,3,4.25
70,3,3,4.75
70,9,2,4.75
70,1,2,4.5
70,4,2,5
70,13,2,4.75
70,5,2,5.25
70,5,3,5.25
70,10,1,4.75
70,1,2,4.5
70,10,2,4.75
70,1,1,4.5
70,11,1,4.25
70,12,2,4.75
70,7,3,4.5
70,15,1,4.25
70,10,1,4.75
70,12,1,4.75
70,1,3,4.5
70,16,2,4.75
71,2,3,4.75
71,16,3,4.75
71,7,3,4.5
71,10,2,4.75
71,9,1,4.75
71,5,2,5.25
71,16,2,4.75
71,3,1,4.75
71,4,2,5
71,5,3,5.25
71,13,1,4.75
71,6,3,4.75
71,4,3,5
71,9,2,4.75
71,14,3,4.75
71,2,2,4.75
71,11,3,4.25
71,1,1,4.5
71,15,3,4.25
71,4,1,5
71,9,3,4.75
71,3,3,4.75
72,6,1,4.75
72,8,3,4.5
72,9,2,4.75
72,11,3,4.25
72,1,3,4.5
72,11,3,4.25
72,10,2,4.75
72,9,3,4.75
72,15,3,4.25
72,9,1,4.75
73,6,2,4.75
73,8,2,4.5
73,6,3,4.75
73,5,2,5.25
73,4,2,5
73,16,3,4.75
73,10,1,4.75
73,6,1,4.75
73,5,2,5.25
73,5,1,5.25
73,4,3,5
73,14,2,4.75
73,3,1,4.75
73,4,2,5
